Car_id,Date,Customer Name,Gender,Annual Income,Dealer_Name,Company,Model,Engine,Transmission,Color,Price,Dealer_No,Body Style,Phone,Dealer_Region
3008,6/8/2022,Faith,Male,1425000,Ryder Truck Rental and Leasing,Cadillac,Seville,Overhead Camshaft,Manual,Pale White,22500,06457-3834,Hatchback,6304234,Middletown
3009,6/8/2022,Fatima,Male,1725000,Saab-Belle Dodge,Porsche,Carrera Coupe,DoubleÂ Overhead Camshaft,Auto,Red,22500,60504-7114,Hatchback,6581503,Aurora
3010,6/8/2022,Fernanda,Male,13500,Scrivener Performance Engineering,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Red,29000,38701-8047,Hatchback,8099113,Greenville
3011,6/8/2022,Gabriela,Male,1280000,Star Enterprises Inc,Lincoln,Town car,Overhead Camshaft,Manual,Pale White,33000,99301-3882,Hatchback,7608957,Pasco
3012,6/8/2022,Gabriella,Male,13500,Suburban Ford,Ford,Focus,Overhead Camshaft,Manual,Red,24000,53546-9427,Hatchback,8663103,Janesville
3013,6/8/2022,Alice,Male,13500,Gartner Buick Hyundai Saab,Saturn,LS,DoubleÂ Overhead Camshaft,Auto,Pale White,51000,38701-8047,Sedan,7259998,Greenville
3014,6/8/2022,Noa,Male,13500,Hatfield Volkswagen,Mercedes-B,E-Class,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,99301-3882,Sedan,8508281,Pasco
3015,6/8/2022,Bertille,Male,13500,Iceberg Rentals,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,Red,19000,53546-9427,SUV,8843195,Janesville
3016,6/8/2022,Lucas,Female,720000,McKinney Dodge Chrysler Jeep,Saturn,LW,Overhead Camshaft,Manual,Pale White,13000,85257-3102,Hatchback,7859478,Scottsdale
3017,6/8/2022,Enzo,Male,13500,Race Car Help,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,16001,78758-7841,Hardtop,7629877,Austin
3018,6/8/2022,Asma,Male,523000,Nebo Chevrolet,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,32000,06457-3834,Hatchback,6567602,Middletown
3019,6/8/2022,Matthieu,Male,530000,New Castle Ford Lincoln Mercury,Volvo,S40,DoubleÂ Overhead Camshaft,Auto,Red,29000,60504-7114,Sedan,8239041,Aurora
3020,6/8/2022,Manon,Male,540000,Pars Auto Sales,Mercedes-B,CL500,Overhead Camshaft,Manual,Black,22000,38701-8047,SUV,7181378,Greenville
3021,6/8/2022,Maelle,Male,290000,Pitre Buick-Pontiac-Gmc of Scottsdale,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Red,23000,99301-3882,SUV,7607154,Pasco
3022,6/8/2022,Zainab,Male,535000,Ryder Truck Rental and Leasing,Subaru,Forester,Overhead Camshaft,Manual,Red,17000,06457-3834,Hatchback,7379936,Janesville
3023,6/8/2022,Zara,Male,580000,Saab-Belle Dodge,Hyundai,Accent,Overhead Camshaft,Manual,Black,18000,60504-7114,Hatchback,6038734,Scottsdale
3024,6/8/2022,Zoe,Male,670000,Scrivener Performance Engineering,Cadillac,Eldorado,DoubleÂ Overhead Camshaft,Auto,Red,31000,38701-8047,Passenger,7133454,Austin
3025,6/8/2022,Aaliyah,Male,855000,Star Enterprises Inc,Toyota,Land Cruiser,DoubleÂ Overhead Camshaft,Auto,Red,33000,99301-3882,SUV,8030048,Middletown
3026,6/8/2022,Abigail,Male,990000,Suburban Ford,Honda,Accord,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,53546-9427,Sedan,7444298,Aurora
3027,6/8/2022,Addison,Male,13500,Tri-State Mack Inc,Toyota,4Runner,Overhead Camshaft,Manual,Black,25000,85257-3102,Sedan,6608301,Greenville
3028,6/8/2022,Aicha,Male,630000,U-Haul CO,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Black,45000,78758-7841,Hatchback,6071107,Pasco
3029,6/8/2022,Aisha,Male,942000,Progressive Shippers Cooperative Association No,Pontiac,Bonneville,Overhead Camshaft,Manual,Black,36000,53546-9427,Hatchback,6044238,Janesville
3030,6/8/2022,Aissatou,Male,912500,Rabun Used Car Sales,Mercedes-B,C-Class,Overhead Camshaft,Manual,Pale White,12500,85257-3102,Hatchback,6003401,Scottsdale
3031,6/9/2022,Ian,Female,1417000,Enterprise Rent A Car,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Black,9700,60504-7114,Hatchback,7171715,Aurora
3032,6/9/2022,Ibrahim,Female,13500,Gartner Buick Hyundai Saab,Nissan,Altima,DoubleÂ Overhead Camshaft,Auto,Pale White,20000,38701-8047,Hatchback,8938602,Greenville
3033,6/9/2022,Isaac,Female,1850000,Hatfield Volkswagen,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Pale White,42000,99301-3882,Hatchback,8905906,Pasco
3034,6/9/2022,Ishaan,Female,13500,Iceberg Rentals,Pontiac,Sunfire,Overhead Camshaft,Manual,Pale White,28000,53546-9427,Sedan,7086254,Janesville
3035,6/9/2022,Ivan,Female,780000,McKinney Dodge Chrysler Jeep,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Black,12000,85257-3102,Hatchback,6391112,Scottsdale
3036,6/9/2022,Jack,Female,1942000,Motor Vehicle Branch Office,Pontiac,Bonneville,Overhead Camshaft,Manual,Black,36200,78758-7841,Hatchback,7828436,Austin
3037,6/9/2022,Jackson,Male,1100000,Nebo Chevrolet,Saturn,LS,Overhead Camshaft,Manual,Pale White,14000,06457-3834,Sedan,7831286,Middletown
3038,6/9/2022,Antonio,Female,565500,Suburban Ford,Lincoln,Navigator,DoubleÂ Overhead Camshaft,Auto,Black,19500,53546-9427,Sedan,6391598,Janesville
3039,6/9/2022,Ariel,Male,506000,Tri-State Mack Inc,Jaguar,S-Type,Overhead Camshaft,Manual,Red,45000,85257-3102,Passenger,6846436,Scottsdale
3040,6/9/2022,Armando,Male,430000,U-Haul CO,Buick,Park Avenue,DoubleÂ Overhead Camshaft,Auto,Pale White,62000,78758-7841,Hatchback,7062602,Austin
3041,6/9/2022,Armani,Female,740000,Progressive Shippers Cooperative Association No,Ford,Contour,DoubleÂ Overhead Camshaft,Auto,Red,19000,53546-9427,Sedan,8118098,Janesville
3042,6/9/2022,Ashton,Female,980000,Rabun Used Car Sales,Plymouth,Voyager,Overhead Camshaft,Manual,Red,12000,85257-3102,Passenger,7708492,Scottsdale
3043,6/9/2022,Adriel,Male,360500,Diehl Motor CO Inc,Honda,Passport,Overhead Camshaft,Manual,Pale White,27500,06457-3834,Hardtop,6843753,Janesville
3044,6/9/2022,Avery,Female,653000,Ryder Truck Rental and Leasing,BMW,328i,Overhead Camshaft,Manual,Red,21000,06457-3834,Sedan,6560757,Middletown
3045,6/9/2022,Gabrielle,Male,2950000,Tri-State Mack Inc,Subaru,Outback,DoubleÂ Overhead Camshaft,Auto,Red,57000,85257-3102,SUV,8523204,Scottsdale
3046,6/9/2022,Genesis,Male,2175000,U-Haul CO,Volvo,S40,DoubleÂ Overhead Camshaft,Auto,Pale White,42500,78758-7841,Sedan,7610218,Austin
3047,6/9/2022,Geraldine,Female,1555000,Progressive Shippers Cooperative Association No,Mercury,Mystique,DoubleÂ Overhead Camshaft,Auto,Black,9500,53546-9427,Passenger,8997912,Janesville
3048,6/9/2022,Gia,Male,765000,Rabun Used Car Sales,Acura,RL,Overhead Camshaft,Manual,Red,34000,85257-3102,SUV,6590157,Scottsdale
3049,6/9/2022,Gianna,Male,13500,Race Car Help,Pontiac,Bonneville,DoubleÂ Overhead Camshaft,Auto,Red,19001,78758-7841,Hatchback,8020549,Austin
3050,6/9/2022,Giselle,Male,800000,Ryder Truck Rental and Leasing,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Black,22001,06457-3834,Sedan,7227462,Middletown
3051,6/9/2022,Grace,Male,1301000,Saab-Belle Dodge,Subaru,Forester,DoubleÂ Overhead Camshaft,Auto,Black,22101,60504-7114,Hatchback,8326883,Aurora
3052,6/9/2022,Sarah,Male,1263500,Progressive Shippers Cooperative Association No,Mitsubishi,Galant,DoubleÂ Overhead Camshaft,Auto,Pale White,36350,53546-9427,Passenger,7945770,Janesville
3053,6/9/2022,Matteo,Male,931000,Rabun Used Car Sales,Pontiac,Bonneville,DoubleÂ Overhead Camshaft,Auto,Red,19000,85257-3102,Hatchback,7990763,Scottsdale
3054,6/9/2022,Lucas,Male,451000,Saab-Belle Dodge,Volkswagen,Beetle,DoubleÂ Overhead Camshaft,Auto,Red,45001,60504-7114,Hardtop,8899681,Aurora
3055,6/9/2022,Elisa,Male,1295000,Ryder Truck Rental and Leasing,Nissan,Quest,Overhead Camshaft,Manual,Black,19500,06457-3834,SUV,7924859,Middletown
3056,6/9/2022,Emma,Male,13500,U-Haul CO,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,21001,78758-7841,Hardtop,6817093,Austin
3057,6/9/2022,Charlene,Male,1316000,Scrivener Performance Engineering,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Red,12600,38701-8047,Sedan,8104548,Greenville
3058,6/9/2022,Alexis,Male,13500,Star Enterprises Inc,Toyota,RAV4,Overhead Camshaft,Manual,Pale White,22000,99301-3882,Hatchback,8889763,Pasco
3059,6/9/2022,Alana,Male,515000,Race Car Help,BMW,323i,Overhead Camshaft,Manual,Red,21000,78758-7841,Hatchback,7360880,Austin
3060,6/9/2022,Alexis,Male,13500,Ryder Truck Rental and Leasing,Mercedes-B,C-Class,Overhead Camshaft,Manual,Pale White,17000,06457-3834,Hatchback,6946121,Middletown
3061,6/9/2022,Alicia,Male,672000,Saab-Belle Dodge,Mercedes-B,M-Class,Overhead Camshaft,Manual,Pale White,41000,60504-7114,Hatchback,8533576,Aurora
3062,6/9/2022,Alyssa,Female,1280000,Star Enterprises Inc,Audi,A6,DoubleÂ Overhead Camshaft,Auto,Black,14000,99301-3882,SUV,7613123,Greenville
3063,6/9/2022,Amanda,Male,2162000,Suburban Ford,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Red,41200,53546-9427,Sedan,8162341,Pasco
3064,6/9/2022,Amani,Male,13500,Tri-State Mack Inc,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Red,45000,85257-3102,SUV,6965419,Janesville
3065,6/9/2022,Amaya,Male,2260000,U-Haul CO,Chevrolet,Impala,Overhead Camshaft,Manual,Red,22000,78758-7841,Hatchback,7306141,Scottsdale
3066,6/11/2022,Jacky,Male,1337000,New Castle Ford Lincoln Mercury,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Red,23700,60504-7114,SUV,8566352,Aurora
3067,6/11/2022,Jacob,Female,2950000,Pars Auto Sales,Ford,Ranger,Overhead Camshaft,Manual,Black,18001,38701-8047,SUV,8778606,Greenville
3068,6/11/2022,Jaden,Male,2215000,Pitre Buick-Pontiac-Gmc of Scottsdale,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,Red,14501,99301-3882,SUV,8608357,Pasco
3069,6/11/2022,Jake,Female,1880000,Progressive Shippers Cooperative Association No,Mercedes-B,C-Class,Overhead Camshaft,Manual,Pale White,12001,53546-9427,Hatchback,6634024,Janesville
3070,6/11/2022,James,Male,1518000,Rabun Used Car Sales,Lincoln,Town car,Overhead Camshaft,Manual,Black,17801,85257-3102,Hatchback,6485551,Scottsdale
3071,6/11/2022,Jason,Male,1710000,Race Car Help,Chevrolet,Malibu,DoubleÂ Overhead Camshaft,Auto,Black,16001,78758-7841,SUV,8218805,Austin
3072,6/11/2022,Jay,Male,13500,Ryder Truck Rental and Leasing,Honda,Accord,DoubleÂ Overhead Camshaft,Auto,Pale White,19001,06457-3834,Sedan,7997872,Middletown
3073,6/11/2022,Jayden,Male,13500,Saab-Belle Dodge,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Red,13001,60504-7114,Hatchback,6920680,Aurora
3074,6/11/2022,Jeffrey,Male,1655000,Scrivener Performance Engineering,Infiniti,I30,Overhead Camshaft,Manual,Red,22501,38701-8047,SUV,6642160,Greenville
3075,6/11/2022,Jeremy,Female,1340000,Star Enterprises Inc,Plymouth,Breeze,DoubleÂ Overhead Camshaft,Auto,Red,39001,99301-3882,SUV,8263293,Pasco
3076,6/11/2022,Jerry,Female,1445000,Suburban Ford,Pontiac,Bonneville,DoubleÂ Overhead Camshaft,Auto,Red,19501,53546-9427,Hatchback,6281779,Janesville
3077,6/11/2022,Jia,Female,1500000,Tri-State Mack Inc,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,25001,85257-3102,SUV,8202950,Scottsdale
3078,6/11/2022,John,Male,13500,U-Haul CO,Buick,Regal,DoubleÂ Overhead Camshaft,Auto,Black,19001,78758-7841,Passenger,8315611,Austin
3079,6/11/2022,Axel,Male,570000,Saab-Belle Dodge,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Black,31000,60504-7114,Passenger,8779885,Aurora
3080,6/11/2022,Aidan,Male,1300000,Enterprise Rent A Car,Ford,Focus,Overhead Camshaft,Manual,Black,49000,60504-7114,Hardtop,7435322,Scottsdale
3081,6/11/2022,Benjamin,Male,720000,Star Enterprises Inc,Dodge,Intrepid,Overhead Camshaft,Manual,Black,11000,99301-3882,Sedan,8287200,Pasco
3082,6/11/2022,Blake,Female,13500,Suburban Ford,Nissan,Frontier,Overhead Camshaft,Manual,Pale White,20000,53546-9427,Hatchback,7172071,Janesville
3083,6/11/2022,Bradley,Male,13500,Tri-State Mack Inc,Ford,Mustang,Overhead Camshaft,Manual,Red,25000,85257-3102,Hatchback,6112998,Scottsdale
3084,6/11/2022,Brandon,Male,637000,U-Haul CO,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Red,19000,78758-7841,Hatchback,6361584,Austin
3085,6/11/2022,Brayan,Female,690000,Buddy Storbeck's Diesel Service Inc,Volkswagen,Jetta,Overhead Camshaft,Manual,Red,24000,06457-3834,Passenger,7029950,Middletown
3086,6/11/2022,Brayden,Female,835500,C & M Motors Inc,Hyundai,Accent,Overhead Camshaft,Manual,Black,18500,60504-7114,Hatchback,8055720,Aurora
3087,6/11/2022,Brian,Male,905000,Capitol KIA,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Red,19000,38701-8047,Sedan,6207083,Greenville
3088,6/11/2022,Bruce,Male,835000,Chrysler of Tri-Cities,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Red,41000,99301-3882,Sedan,8284664,Pasco
3089,6/11/2022,Bryan,Female,785000,Chrysler Plymouth,Toyota,Corolla,Overhead Camshaft,Manual,Pale White,22000,53546-9427,Passenger,8609776,Janesville
3090,6/11/2022,Bryant,Male,800000,Classic Chevy,BMW,528i,Overhead Camshaft,Manual,Pale White,14000,85257-3102,SUV,6564883,Scottsdale
3091,6/11/2022,Bryce,Male,560000,Clay Johnson Auto Sales,Ford,Expedition,DoubleÂ Overhead Camshaft,Auto,Black,41000,78758-7841,SUV,7473490,Austin
3092,6/11/2022,Guadalupe,Male,13500,Scrivener Performance Engineering,Mercury,Villager,Overhead Camshaft,Manual,Pale White,14001,38701-8047,Passenger,7906629,Greenville
3093,6/11/2022,Hailey,Male,13500,Star Enterprises Inc,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,Pale White,26001,99301-3882,SUV,8556451,Pasco
3094,6/11/2022,Haley,Male,2718000,Suburban Ford,Lexus,LS400,Overhead Camshaft,Manual,Red,13801,53546-9427,Sedan,8042155,Janesville
3095,6/11/2022,Hannah,Male,468000,Tri-State Mack Inc,Volvo,S70,DoubleÂ Overhead Camshaft,Auto,Black,26001,85257-3102,Hatchback,7342529,Austin
3096,6/11/2022,Haylee,Male,2400000,U-Haul CO,Dodge,Ram Wagon,DoubleÂ Overhead Camshaft,Auto,Black,22001,78758-7841,Passenger,6781919,Austin
3097,6/11/2022,Hayley,Male,2210000,Buddy Storbeck's Diesel Service Inc,Mercedes-B,CL500,Overhead Camshaft,Manual,Red,29000,06457-3834,SUV,8186183,Middletown
3098,6/11/2022,Hazel,Male,1330000,C & M Motors Inc,Honda,Accord,DoubleÂ Overhead Camshaft,Auto,Pale White,19001,60504-7114,Sedan,6994132,Aurora
3099,6/11/2022,Heaven,Male,2520000,Capitol KIA,Mercury,Grand Marquis,Overhead Camshaft,Manual,Red,71000,38701-8047,SUV,6097222,Greenville
3100,6/11/2022,Heidi,Male,1214000,Chrysler of Tri-Cities,Buick,Park Avenue,Overhead Camshaft,Manual,Black,29400,99301-3882,Hatchback,7431131,Pasco
3101,6/11/2022,Heidy,Male,1955000,Chrysler Plymouth,Mercury,Sable,DoubleÂ Overhead Camshaft,Auto,Red,39500,53546-9427,Sedan,6506415,Janesville
3102,6/11/2022,Helen,Male,13500,Classic Chevy,Subaru,Outback,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,85257-3102,SUV,7455803,Scottsdale
3103,6/11/2022,Imani,Male,390000,Clay Johnson Auto Sales,Mercury,Cougar,DoubleÂ Overhead Camshaft,Auto,Black,33000,78758-7841,Hatchback,8608007,Austin
3104,6/11/2022,Ingrid,Male,885000,Diehl Motor CO Inc,Pontiac,Sunfire,DoubleÂ Overhead Camshaft,Auto,Black,18000,06457-3834,Sedan,7156163,Middletown
3105,6/11/2022,Tom,Male,951000,Suburban Ford,Dodge,Durango,DoubleÂ Overhead Camshaft,Auto,Pale White,10000,53546-9427,SUV,7635774,Janesville
3106,6/11/2022,Louison,Male,13500,Tri-State Mack Inc,Lincoln,Continental,Overhead Camshaft,Manual,Black,42000,85257-3102,Passenger,6727824,Scottsdale
3107,6/11/2022,Loann,Male,1125000,Ryder Truck Rental and Leasing,Cadillac,Seville,Overhead Camshaft,Manual,Pale White,22501,06457-3834,Hardtop,8574755,Middletown
3108,6/11/2022,Maxime,Male,1288000,Gartner Buick Hyundai Saab,Saturn,SW,DoubleÂ Overhead Camshaft,Auto,Red,25800,38701-8047,Passenger,8587544,Greenville
3109,6/11/2022,Mohee,Male,1323000,Hatfield Volkswagen,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,20300,99301-3882,SUV,7156061,Pasco
3110,6/11/2022,Paul,Male,990000,Iceberg Rentals,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Red,24000,53546-9427,Hatchback,6236058,Janesville
3111,6/11/2022,Lukas,Male,765000,McKinney Dodge Chrysler Jeep,Mitsubishi,Diamante,Overhead Camshaft,Manual,Black,22000,85257-3102,Hatchback,8774480,Scottsdale
3112,6/11/2022,Lou-Anne,Male,891500,Motor Vehicle Branch Office,Jeep,Cherokee,DoubleÂ Overhead Camshaft,Auto,Red,14500,78758-7841,Sedan,7166654,Austin
3113,6/11/2022,Nalou,Male,1100000,Nebo Chevrolet,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Red,41000,06457-3834,Hatchback,8639251,Middletown
3114,6/11/2022,Ema,Male,785000,New Castle Ford Lincoln Mercury,Chevrolet,Cavalier,Overhead Camshaft,Manual,Red,20000,60504-7114,SUV,6130542,Aurora
3115,6/11/2022,Anna,Male,877500,Pars Auto Sales,Ford,Windstar,DoubleÂ Overhead Camshaft,Auto,Pale White,19500,38701-8047,Sedan,8693261,Greenville
3116,6/11/2022,Lisa,Male,955000,Pitre Buick-Pontiac-Gmc of Scottsdale,Cadillac,DeVille,DoubleÂ Overhead Camshaft,Auto,Red,69000,99301-3882,SUV,8334643,Pasco
3117,6/11/2022,Jessyca,Male,1746000,Progressive Shippers Cooperative Association No,Mitsubishi,Diamante,Overhead Camshaft,Manual,Red,19600,53546-9427,Hatchback,8127984,Janesville
3118,6/11/2022,Amber,Male,745000,Buddy Storbeck's Diesel Service Inc,Volkswagen,Cabrio,Overhead Camshaft,Manual,Red,25000,06457-3834,Sedan,8517431,Austin
3119,6/11/2022,Amelia,Male,13500,C & M Motors Inc,Dodge,Dakota,Overhead Camshaft,Manual,Red,12000,60504-7114,Sedan,6153173,Middletown
3120,6/11/2022,Amina,Male,800001,Capitol KIA,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Black,26000,38701-8047,SUV,7351607,Aurora
3121,6/11/2022,Aminata,Male,1180000,Chrysler of Tri-Cities,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Pale White,42000,99301-3882,Hatchback,6046527,Greenville
3122,6/11/2022,Amira,Male,521000,Chrysler Plymouth,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Red,21000,53546-9427,Hatchback,7416884,Pasco
3123,6/11/2022,Amirah,Female,1081000,Classic Chevy,Mercedes-B,M-Class,Overhead Camshaft,Manual,Red,25100,85257-3102,Hatchback,6199536,Janesville
3124,6/11/2022,Amiyah,Female,795000,Clay Johnson Auto Sales,Chrysler,Concorde,DoubleÂ Overhead Camshaft,Auto,Pale White,42000,78758-7841,Hatchback,6848995,Austin
3125,6/11/2022,Anaya,Female,945000,Diehl Motor CO Inc,Chrysler,Sebring Coupe,DoubleÂ Overhead Camshaft,Auto,Red,19000,06457-3834,Sedan,8604445,Austin
3126,6/11/2022,Angel,Female,740000,Enterprise Rent A Car,Chevrolet,Monte Carlo,Overhead Camshaft,Manual,Pale White,26000,60504-7114,Hatchback,7513215,Middletown
3127,6/11/2022,Angelina,Male,13500,Gartner Buick Hyundai Saab,Plymouth,Voyager,Overhead Camshaft,Manual,Red,20000,38701-8047,Passenger,7205621,Aurora
3128,6/11/2022,Aniya,Male,910000,Hatfield Volkswagen,Saab,5-Sep,Overhead Camshaft,Manual,Pale White,28000,99301-3882,Hatchback,6615076,Greenville
3129,6/11/2022,Aniyah,Male,13500,Iceberg Rentals,Honda,Civic,Overhead Camshaft,Manual,Black,43000,53546-9427,Hatchback,6614860,Pasco
3130,6/11/2022,Aria,Male,4900000,McKinney Dodge Chrysler Jeep,BMW,528i,Overhead Camshaft,Manual,Red,25000,85257-3102,SUV,7662049,Janesville
3131,6/12/2022,Johnny,Male,1550000,Progressive Shippers Cooperative Association No,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Black,22001,53546-9427,Hatchback,8706900,Janesville
3132,6/12/2022,Jonathan,Female,1356000,Rabun Used Car Sales,Mercedes-B,CL500,Overhead Camshaft,Manual,Black,22600,85257-3102,SUV,8809570,Scottsdale
3133,6/12/2022,Jordan,Male,1662000,Race Car Help,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,20200,78758-7841,SUV,6604128,Austin
3134,6/12/2022,Joseph,Male,13500,Ryder Truck Rental and Leasing,Chrysler,Concorde,DoubleÂ Overhead Camshaft,Auto,Black,12000,06457-3834,SUV,6318889,Middletown
3135,6/12/2022,Joshua,Male,1665000,Saab-Belle Dodge,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Black,21501,60504-7114,Hatchback,7288277,Aurora
3136,6/12/2022,Amanda,Male,571500,Pars Auto Sales,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,16500,38701-8047,Hardtop,7526824,Aurora
3137,6/12/2022,Jenna,Female,490000,New Castle Ford Lincoln Mercury,Honda,Passport,Overhead Camshaft,Manual,Pale White,13000,60504-7114,Hardtop,8097310,Scottsdale
3138,6/12/2022,Camilo,Male,447000,Gartner Buick Hyundai Saab,Volvo,S40,Overhead Camshaft,Manual,Red,22000,38701-8047,Sedan,8559671,Greenville
3139,6/12/2022,Carlos,Male,570000,Hatfield Volkswagen,Dodge,Durango,Overhead Camshaft,Manual,Red,31000,99301-3882,SUV,8525719,Pasco
3140,6/12/2022,Jennifer,Male,620000,Pars Auto Sales,Chevrolet,Malibu,Overhead Camshaft,Manual,Red,24000,38701-8047,Hardtop,8121318,Austin
3141,6/12/2022,Irene,Male,2050000,Enterprise Rent A Car,Volkswagen,Jetta,Overhead Camshaft,Manual,Red,24000,60504-7114,Passenger,7728736,Aurora
3142,6/12/2022,Iris,Male,910000,Gartner Buick Hyundai Saab,Volvo,S40,Overhead Camshaft,Manual,Black,36000,38701-8047,Sedan,6515847,Greenville
3143,6/12/2022,Isabel,Male,880000,Hatfield Volkswagen,Chevrolet,Lumina,Overhead Camshaft,Manual,Black,10000,99301-3882,Passenger,6210542,Pasco
3144,6/12/2022,Isabela,Male,1950000,Iceberg Rentals,Mercedes-B,CL500,Overhead Camshaft,Manual,Red,29000,53546-9427,SUV,6283616,Janesville
3145,6/12/2022,Isabella,Male,1280000,McKinney Dodge Chrysler Jeep,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Red,41000,85257-3102,Sedan,7601735,Scottsdale
3146,6/12/2022,Tao,Female,600000,Rabun Used Car Sales,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,85257-3102,Sedan,6654648,Scottsdale
3147,6/12/2022,Laura,Male,780000,Saab-Belle Dodge,Porsche,Carrera Coupe,DoubleÂ Overhead Camshaft,Auto,Red,22001,60504-7114,Hardtop,8203083,Aurora
3148,6/12/2022,Melodie,Female,605000,Scrivener Performance Engineering,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Red,29001,38701-8047,Hardtop,6503721,Greenville
3149,6/12/2022,Tristan,Male,555000,Suburban Ford,Ford,Focus,Overhead Camshaft,Manual,Red,24001,53546-9427,Hardtop,6864434,Janesville
3150,6/12/2022,Clement,Male,800000,Chrysler Plymouth,Subaru,Forester,DoubleÂ Overhead Camshaft,Auto,Black,22001,53546-9427,Hardtop,6189041,Janesville
